Irradiance,AmbientTemp,rload,cload,Inductor,Capacitor,k_sc,VoltageRipple_pp,VoltageRipple_rms,CurrentRipple_pp,CurrentRipple_rms,TimeDelay,Efficiency
500,15,0.005,0.002,0.0007,4e-05,16,0.002283261,0.000696111,1.807953511,0.570062318,0.143697039,93.35281079
900,40,0.002,0.005,0.001,4e-05,12,0.001654553,0.000473706,1.257099728,0.402902708,0.212852774,91.96029502
500,20,0.005,0.001,0.0007,3e-05,32,0.002561144,0.00077666,2.041934809,0.622453311,0.068000629,93.56068886
900,30,0.001,0.005,0.001,4e-05,2,0.001650927,0.000777918,1.2959851,0.647937415,0.813451123,89.26821725
800,40,0.002,0.001,0.0007,4e-05,16,0.002345144,0.000703189,1.824942002,0.574927858,0.143697039,92.09354391
500,40,0.002,0.002,0.001,3e-05,32,0.001825957,0.000543981,1.429080358,0.435701705,0.068000629,93.53959618
800,35,0.005,0.001,0.001,3e-05,12,0.001645408,0.000473077,1.256269133,0.402177158,0.212852774,92.18582391
1000,15,0.005,0.002,0.001,3e-05,4,0.000984199,0.000330177,0.817460652,0.308095253,0.893443325,1.003466879
800,20,0.005,0.005,0.001,3e-05,8,0.001489398,0.000411415,1.17889727,0.387115189,0.351402273,92.353016
700,20,0.002,0.005,0.001,4e-05,2,0.001627032,0.000773699,1.289328394,0.644621292,0.813451123,89.64041204
700,30,0.005,0.005,0.001,4e-05,12,0.001630315,0.000471243,1.251413132,0.401170674,0.212852774,92.50806769
400,30,0.002,0.001,0.0007,4e-05,10,0.002164247,0.000634757,1.74143516,0.563940969,0.5724306,93.14713223
700,35,0.005,0.005,0.001,4e-05,16,0.001670714,0.00049124,1.272570128,0.401317577,0.143697039,92.42074282
900,15,0.005,0.001,0.001,4e-05,32,0.001824275,0.00052399,1.372668013,0.417883655,0.158745588,91.64729933
700,25,0.002,0.002,0.0007,3e-05,16,0.002326724,0.000700771,1.819302254,0.573379721,0.143697039,92.50731616
700,25,0.005,0.002,0.0007,4e-05,10,0.002213521,0.000639631,1.754052739,0.567981683,0.5724306,92.51814816
600,20,0.005,0.005,0.0007,3e-05,4,0.001462539,0.000489411,1.214593277,0.451713086,0.893443325,4.26707373
400,40,0.001,0.005,0.0007,3e-05,32,0.002536609,0.000774181,2.035444256,0.620669286,0.068000629,93.96314419
700,40,0.001,0.005,0.001,4e-05,2,0.001627054,0.000773709,1.289345024,0.644629635,0.813451123,89.65865419
500,25,0.002,0.001,0.0007,3e-05,12,0.002239933,0.000668973,1.780317371,0.570268906,0.212852774,93.21064404
1000,30,0.002,0.001,0.001,3e-05,10,0.00161222,0.000451425,1.236155186,0.399753837,0.5724306,92.05679558
700,15,0.005,0.002,0.0007,4e-05,4,0.001446066,0.000484162,1.200963687,0.448323766,0.893443325,2.653063598
400,40,0.001,0.001,0.0007,3e-05,16,0.002421045,0.000757653,1.975777823,0.626179069,0.374476293,93.8501359
1000,25,0.005,0.001,0.001,3e-05,32,0.001837098,0.000525391,1.376167971,0.418786424,0.158745588,91.29357025
800,25,0.005,0.001,0.0007,3e-05,2,0.002289251,0.001101026,1.835393397,0.917633104,0.813451123,87.93374166
900,15,0.002,0.002,0.0007,3e-05,10,0.002237046,0.000642337,1.761510247,0.570115282,0.5724306,92.15723216
600,35,0.005,0.005,0.0007,3e-05,2,0.002271962,0.001100974,1.835632593,0.917762837,0.813451123,88.2312228
600,40,0.005,0.005,0.001,3e-05,16,0.001653016,0.000489574,1.269285925,0.40020859,0.143697039,92.85718336
800,25,0.001,0.002,0.0007,4e-05,32,0.002513377,0.000744815,1.955458893,0.595565783,0.158745588,92.14971943
1000,40,0.001,0.002,0.001,4e-05,2,0.001657682,0.000778048,1.296037032,0.647952301,0.813451123,88.79685968
600,25,0.001,0.002,0.0007,4e-05,4,0.001460794,0.000488879,1.21314442,0.451258632,0.893443325,4.20455311
900,20,0.002,0.001,0.0007,4e-05,4,0.001414222,0.000474356,1.174621162,0.442097714,0.893443325,1.673692385
700,25,0.005,0.001,0.0007,3e-05,32,0.002495679,0.00074285,1.951335848,0.594053944,0.158745588,92.48635845
800,25,0.005,0.005,0.001,4e-05,8,0.001488905,0.000411367,1.178486515,0.387086014,0.351402273,92.35256016
800,20,0.001,0.002,0.0007,3e-05,2,0.002297019,0.001104867,1.841799165,0.920836924,0.813451123,88.28379795
1000,40,0.005,0.005,0.001,4e-05,8,0.001470354,0.000410483,1.177038342,0.386483517,0.351402273,38.71747138
500,20,0.005,0.001,0.001,3e-05,10,0.00155559,0.00044601,1.222792959,0.395822989,0.5724306,93.09144453
900,20,0.005,0.005,0.001,3e-05,8,0.001479703,0.000411205,1.17909694,0.387004214,0.353627144,66.30260745
1000,25,0.002,0.005,0.001,4e-05,12,0.001663901,0.000474739,1.25952579,0.403634548,0.212852774,91.69971088
800,25,0.005,0.002,0.0007,3e-05,32,0.002513711,0.000744829,1.955915446,0.595548606,0.158745588,92.06753613
800,40,0.002,0.002,0.0007,4e-05,12,0.002289515,0.000674228,1.792936207,0.574484983,0.212852774,92.22554718
700,30,0.005,0.005,0.001,3e-05,10,0.001582135,0.000448131,1.227642901,0.397546134,0.5724306,92.63232154
700,35,0.001,0.002,0.001,4e-05,2,0.001624327,0.000772359,1.287093749,0.643503795,0.813451123,89.51670781
500,40,0.001,0.005,0.0007,4e-05,32,0.002559967,0.000776471,2.040776388,0.62242025,0.068000629,93.60776008
600,40,0.005,0.002,0.001,3e-05,16,0.001653483,0.000489708,1.269693538,0.400232575,0.143697039,92.85725259
400,20,0.002,0.005,0.001,3e-05,8,0.001446241,0.000408108,1.169935464,0.384371978,0.353627144,91.78718189
700,40,0.001,0.005,0.0007,3e-05,10,0.002213732,0.000639521,1.75394376,0.567974686,0.5724306,92.57782994
600,25,0.005,0.005,0.0007,3e-05,2,0.002271962,0.001100974,1.835632593,0.917762837,0.813451123,88.2312228
1000,40,0.001,0.002,0.001,3e-05,12,0.001665226,0.000475022,1.260603059,0.403696192,0.212852774,91.71815686
600,40,0.002,0.001,0.0007,3e-05,2,0.002262614,0.001096329,1.827883312,0.913888057,0.813451123,87.94680024
700,35,0.001,0.002,0.0007,3e-05,16,0.002326765,0.000700774,1.819305392,0.573382785,0.143697039,92.52622699
400,35,0.002,0.005,0.001,3e-05,8,0.001446241,0.000408108,1.169935464,0.384371978,0.353627144,91.78718189
400,25,0.002,0.005,0.0007,4e-05,4,0.001443367,0.000483233,1.198705405,0.447772701,0.893443325,35.11903387
900,15,0.002,0.005,0.001,4e-05,8,0.001480923,0.000411222,1.179018517,0.387066541,0.351402273,71.7701378
700,30,0.002,0.005,0.001,3e-05,12,0.001630984,0.000471309,1.25181383,0.401194158,0.212852774,92.55841877
400,40,0.005,0.001,0.001,3e-05,2,0.001579694,0.000764815,1.275137839,0.637534087,0.813451123,88.79971208
400,40,0.005,0.001,0.001,4e-05,16,0.001709073,0.000530339,1.382500612,0.438294807,0.374476293,93.83133086
800,25,0.002,0.001,0.001,4e-05,10,0.00159438,0.000449559,1.231272853,0.398424282,0.5724306,92.44821042
900,35,0.005,0.001,0.0007,4e-05,4,0.001411334,0.000473483,1.172230873,0.441557351,0.893443325,1.662059618
400,25,0.005,0.002,0.0007,4e-05,12,0.002215355,0.000666351,1.77329449,0.56846855,0.212852774,93.52101456
700,40,0.002,0.002,0.001,4e-05,4,0.001012312,0.000338879,0.840705947,0.313476352,0.893443325,1.819671381
800,15,0.002,0.002,0.0007,4e-05,16,0.002343717,0.000702426,1.82371141,0.574857965,0.145569106,92.09649175
400,30,0.002,0.001,0.001,3e-05,2,0.001579752,0.000764844,1.27518492,0.637557638,0.813451123,88.83128678
600,25,0.002,0.002,0.0007,3e-05,4,0.001460676,0.000488829,1.213050115,0.451320507,0.893443325,4.169233434
1000,35,0.001,0.002,0.001,4e-05,16,0.001712607,0.000495518,1.282699995,0.40423088,0.145569106,91.36409947
700,15,0.002,0.001,0.0007,3e-05,12,0.002277044,0.000673014,1.790443955,0.573288148,0.212852774,92.53124848
800,15,0.005,0.002,0.001,3e-05,16,0.001687477,0.000493036,1.276845779,0.402386719,0.143697039,92.00818192
900,15,0.002,0.005,0.001,3e-05,32,0.001824069,0.000523865,1.372237502,0.417863071,0.158745588,91.71133004
600,30,0.002,0.001,0.0007,3e-05,4,0.00145421,0.000486784,1.207697222,0.449996159,0.893443325,3.885842635
600,20,0.001,0.005,0.001,3e-05,12,0.001615746,0.000469887,1.248559943,0.400197926,0.212852774,92.90827749
500,15,0.001,0.001,0.001,3e-05,10,0.001555831,0.000446025,1.222823876,0.395836322,0.5724306,93.1383734
900,15,0.005,0.005,0.0007,4e-05,16,0.002357781,0.00070439,1.827398511,0.576161804,0.143697039,91.64937502
700,40,0.005,0.002,0.001,4e-05,32,0.001792335,0.00052073,1.365123895,0.415802938,0.158745588,92.44674877
700,25,0.001,0.005,0.0007,3e-05,16,0.002325981,0.000700549,1.818632103,0.57334096,0.143697039,92.52644489
500,35,0.005,0.001,0.001,4e-05,12,0.001598477,0.000468621,1.245682194,0.399154654,0.212852774,93.19830015
600,40,0.002,0.001,0.0007,3e-05,12,0.002259874,0.000671085,1.785602899,0.571848832,0.212852774,92.86388809
900,40,0.001,0.001,0.001,3e-05,12,0.00165696,0.000474309,1.259160094,0.403021255,0.212852774,91.97326555
1000,30,0.002,0.001,0.001,4e-05,16,0.001713632,0.000496134,1.28369094,0.404271635,0.143697039,91.33831542
500,20,0.001,0.002,0.001,3e-05,12,0.001598317,0.000468461,1.245407064,0.399129274,0.212852774,93.25584501
1000,40,0.005,0.005,0.0007,3e-05,2,0.002326829,0.00111271,1.854604943,0.927222414,0.813451123,88.04793423
600,30,0.005,0.005,0.001,4e-05,4,0.001021937,0.00034196,0.848665339,0.315430348,0.893443325,2.785907302
500,15,0.002,0.005,0.0007,4e-05,16,0.002282715,0.00069594,1.807442497,0.570031121,0.143697039,93.39586761
700,40,0.005,0.001,0.0007,4e-05,10,0.002214882,0.000639985,1.755242761,0.568076304,0.5724306,92.51207564
700,25,0.002,0.001,0.001,3e-05,8,0.0014827,0.000410957,1.177848595,0.386650454,0.353627144,92.41638135
1000,15,0.005,0.002,0.001,3e-05,8,0.001470403,0.000410535,1.177551144,0.386509639,0.351402273,37.92628143
800,40,0.005,0.002,0.0007,3e-05,8,0.002095037,0.000587428,1.684704378,0.553096255,0.351402273,91.86557749
600,30,0.002,0.002,0.001,3e-05,16,0.001653569,0.000489712,1.269697908,0.400237074,0.143697039,92.90760234
500,40,0.005,0.005,0.001,3e-05,12,0.001597698,0.00046832,1.244996363,0.399092419,0.212852774,93.20257356
600,30,0.002,0.001,0.001,3e-05,16,0.001739653,0.000532808,1.388886806,0.440067507,0.374476293,93.73245844
1000,20,0.005,0.005,0.001,3e-05,32,0.001836171,0.000525207,1.375285163,0.418750744,0.158745588,91.2912744
600,40,0.001,0.005,0.0007,4e-05,16,0.002305351,0.000697954,1.81294445,0.571735836,0.145569106,92.95931452
1000,35,0.001,0.001,0.0007,3e-05,16,0.00237445,0.000706961,1.834420315,0.577571026,0.143697039,91.38371875
800,30,0.001,0.005,0.0007,3e-05,4,0.00144287,0.000483117,1.198332616,0.447820203,0.893443325,2.109456686
500,25,0.001,0.002,0.001,3e-05,12,0.001598317,0.000468461,1.245407064,0.399129274,0.212852774,93.25584501
700,25,0.001,0.001,0.0007,3e-05,12,0.002277124,0.000673021,1.790457188,0.573294103,0.212852774,92.5482711
400,25,0.005,0.001,0.001,3e-05,12,0.00157806,0.000466939,1.242034122,0.397965014,0.212852774,93.55378505
500,25,0.002,0.001,0.001,3e-05,4,0.00102522,0.000343033,0.851377448,0.316149401,0.893443325,9.336341643
900,35,0.005,0.002,0.001,4e-05,10,0.001602298,0.000450199,1.232591742,0.399022031,0.5724306,92.20216579
500,40,0.005,0.001,0.0007,3e-05,8,0.002063783,0.000584379,1.676180916,0.550389333,0.351402273,91.48532022
900,30,0.005,0.001,0.001,3e-05,12,0.001656497,0.000474267,1.259069978,0.402992349,0.212852774,91.89620216
600,35,0.002,0.005,0.001,4e-05,12,0.001615245,0.000469833,1.248183327,0.400184257,0.212852774,92.89281862
800,15,0.001,0.005,0.0007,3e-05,32,0.002513507,0.000744758,1.955544249,0.5955421,0.158745588,92.14873597
500,30,0.001,0.005,0.0007,3e-05,16,0.002437885,0.000759156,1.979540731,0.627455171,0.374476293,93.82373095
600,15,0.005,0.005,0.001,3e-05,4,0.001022317,0.000342074,0.848982115,0.3155661,0.893443325,2.785380866
800,15,0.001,0.005,0.001,4e-05,12,0.001643626,0.000472556,1.254424746,0.40209368,0.212852774,92.26464689
600,15,0.002,0.002,0.0007,3e-05,32,0.002581463,0.00077871,2.04694409,0.624027713,0.068000629,93.25859457
800,25,0.001,0.002,0.0007,4e-05,4,0.001437166,0.000481361,1.193606072,0.446577568,0.893443325,2.076965557
700,40,0.002,0.001,0.0007,3e-05,10,0.002215854,0.000640089,1.75585845,0.568124927,0.5724306,92.55595351
1000,20,0.002,0.002,0.001,4e-05,32,0.001836411,0.00052528,1.375324887,0.418782528,0.158745588,91.3617333
600,25,0.005,0.001,0.0007,3e-05,12,0.002259698,0.000671073,1.78558068,0.571835789,0.212852774,92.81784502
700,35,0.001,0.005,0.001,3e-05,12,0.001631057,0.000471314,1.25182361,0.401198539,0.212852774,92.57527148
700,25,0.005,0.002,0.001,3e-05,16,0.001671669,0.000491158,1.273390193,0.401349478,0.145569106,92.42053459
400,25,0.002,0.001,0.001,4e-05,32,0.001803844,0.000542243,1.424769142,0.43448756,0.068000629,93.88389383
900,35,0.005,0.001,0.001,4e-05,4,0.000986294,0.000330837,0.819183419,0.30835395,0.893443325,1.145509317
900,25,0.001,0.001,0.001,4e-05,8,0.001480654,0.000411333,1.179509061,0.387078872,0.353627144,67.42554023
700,30,0.005,0.001,0.001,4e-05,2,0.001619691,0.000770069,1.283274207,0.641593501,0.813451123,89.20521451
900,35,0.001,0.002,0.0007,3e-05,16,0.002359656,0.00070475,1.828782084,0.576241971,0.143697039,91.73667724
500,20,0.005,0.001,0.001,3e-05,32,0.001826082,0.000544032,1.429328802,0.435706195,0.068000629,93.50326833
1000,15,0.001,0.005,0.0007,3e-05,8,0.002078457,0.000586454,1.682439744,0.552348662,0.351402273,41.44813258
900,25,0.001,0.002,0.001,3e-05,12,0.001655817,0.000473972,1.258126774,0.402960998,0.212852774,91.97797563
700,25,0.005,0.005,0.0007,3e-05,10,0.002213346,0.000639489,1.753874415,0.567942816,0.5724306,92.52030299
600,35,0.002,0.005,0.0007,3e-05,10,0.002199488,0.000638,1.749981335,0.566741013,0.5724306,92.7777388
500,35,0.002,0.002,0.0007,3e-05,4,0.001466802,0.000490793,1.218112578,0.452572404,0.893443325,35.46988399
500,35,0.001,0.001,0.001,4e-05,2,0.001593904,0.000766546,1.277814417,0.638870448,0.813451123,89.27821614
600,20,0.001,0.002,0.001,4e-05,2,0.001611306,0.000770323,1.283903647,0.641912473,0.813451123,89.58024018
700,20,0.001,0.005,0.001,4e-05,10,0.001582043,0.000448106,1.227314621,0.397552683,0.5724306,92.68912463
700,20,0.002,0.001,0.001,4e-05,10,0.001583425,0.00044849,1.228634479,0.397650277,0.5724306,92.66722131
400,15,0.005,0.002,0.0007,3e-05,2,0.002235692,0.001093258,1.823111842,0.911507242,0.813451123,86.81854555
1000,30,0.002,0.002,0.001,3e-05,8,0.001472255,0.000410647,1.177875395,0.386592189,0.351402273,40.00989524
500,30,0.005,0.002,0.0007,4e-05,12,0.002238062,0.000668574,1.778833569,0.570175123,0.212852774,93.1733352
500,20,0.002,0.001,0.0007,3e-05,16,0.002438705,0.000759377,1.980215085,0.627502146,0.374476293,93.82139577
600,30,0.001,0.005,0.001,4e-05,2,0.001613681,0.0007715,1.285867858,0.642894672,0.813451123,89.70334006
500,20,0.001,0.005,0.0007,3e-05,32,0.002560617,0.000776514,2.04131759,0.622422838,0.068000629,93.60791292
600,20,0.002,0.002,0.001,4e-05,32,0.001844202,0.00054557,1.432498767,0.436811483,0.068000629,93.2092415
500,20,0.001,0.005,0.0007,4e-05,2,0.002255296,0.001097614,1.83020144,0.915050036,0.813451123,87.86150457
1000,35,0.001,0.001,0.0007,3e-05,8,0.002077626,0.000586524,1.682890574,0.55233578,0.353627144,39.29695159
400,20,0.002,0.005,0.001,4e-05,2,0.001583851,0.000766881,1.278583205,0.639256787,0.813451123,89.05705487
500,15,0.001,0.005,0.0007,4e-05,10,0.002182281,0.000636245,1.745051244,0.565353686,0.5724306,92.99588378
1000,30,0.005,0.005,0.001,4e-05,10,0.001609551,0.00045085,1.234013743,0.399587952,0.5724306,92.01450705
400,35,0.002,0.001,0.0007,4e-05,8,0.002048035,0.000582979,1.671753443,0.549181128,0.351402273,90.8986024
800,40,0.001,0.001,0.0007,4e-05,10,0.00222758,0.000641431,1.759060027,0.569218346,0.5724306,92.3626583
1000,15,0.002,0.005,0.0007,4e-05,16,0.002371052,0.000706121,1.83155016,0.577430361,0.143697039,91.36378883
700,35,0.002,0.002,0.001,4e-05,12,0.001631135,0.000471433,1.251971949,0.401219204,0.212852774,92.55703221
600,30,0.001,0.005,0.0007,4e-05,10,0.002198904,0.00063793,1.749441958,0.566723806,0.5724306,92.79063515
400,25,0.002,0.002,0.0007,3e-05,4,0.001443749,0.000483356,1.199024491,0.447945214,0.893443325,35.09576349
500,20,0.005,0.001,0.0007,4e-05,8,0.002063083,0.00058431,1.675598243,0.550347773,0.351402273,91.48432943
800,30,0.001,0.005,0.001,4e-05,4,0.001008023,0.000337496,0.837163312,0.312653774,0.893443325,1.444825902
1000,35,0.001,0.001,0.0007,4e-05,10,0.002247208,0.000643822,1.765409101,0.571099324,0.5724306,91.98637584
800,15,0.001,0.002,0.0007,4e-05,16,0.002343776,0.000702431,1.823719108,0.574862414,0.145569106,92.11715309
600,40,0.005,0.005,0.001,4e-05,16,0.001652591,0.000489532,1.268932316,0.400202921,0.143697039,92.85706386
800,30,0.002,0.005,0.001,4e-05,16,0.001686638,0.000492838,1.27599037,0.402362479,0.143697039,92.0701357
900,15,0.001,0.005,0.0007,4e-05,12,0.002301001,0.000675468,1.79590592,0.575599991,0.212852774,91.96172689
400,35,0.001,0.005,0.001,4e-05,8,0.001445794,0.00040804,1.169530985,0.384345289,0.351402273,91.79433126
800,15,0.002,0.002,0.0007,3e-05,12,0.002290153,0.0006743,1.793467107,0.574500305,0.212852774,92.22575127
500,25,0.002,0.005,0.001,3e-05,16,0.001632455,0.000487761,1.265422453,0.399021578,0.143697039,93.35423025
1000,30,0.001,0.001,0.001,4e-05,12,0.00166599,0.000475331,1.261335309,0.403747696,0.212852774,91.71346456
400,25,0.002,0.001,0.001,3e-05,8,0.001446851,0.000408211,1.170460982,0.384432749,0.353627144,91.78495746
600,35,0.001,0.002,0.001,4e-05,10,0.001569776,0.000447084,1.22496832,0.396731509,0.5724306,92.91559374
700,30,0.005,0.001,0.001,3e-05,32,0.001793223,0.000520849,1.365894318,0.41582545,0.158745588,92.44669344
600,15,0.005,0.001,0.001,4e-05,12,0.001616483,0.000470229,1.24939684,0.400256887,0.212852774,92.84190346
400,20,0.005,0.005,0.001,4e-05,4,0.00101172,0.000338642,0.840198099,0.313351662,0.893443325,34.77377484
600,30,0.005,0.005,0.0007,4e-05,10,0.002198597,0.000637908,1.749397549,0.56669937,0.5724306,92.73786462
900,35,0.002,0.001,0.0007,3e-05,8,0.002086841,0.000587287,1.68523872,0.553011663,0.351402273,65.76680125
600,40,0.005,0.002,0.0007,4e-05,8,0.002075294,0.00058538,1.678341467,0.551316812,0.351402273,91.76693333
400,35,0.002,0.005,0.0007,4e-05,10,0.00216277,0.000634382,1.740194473,0.563827991,0.5724306,93.14982893
500,30,0.002,0.002,0.0007,4e-05,4,0.001466256,0.000490629,1.217657655,0.452377957,0.893443325,35.47666074
400,35,0.005,0.001,0.0007,4e-05,4,0.001442725,0.000483053,1.198174115,0.447674238,0.893443325,35.05855048
500,35,0.005,0.005,0.0007,3e-05,2,0.002255662,0.001097798,1.830508799,0.915203678,0.813451123,87.81010569
700,30,0.002,0.001,0.0007,4e-05,12,0.00227641,0.000672942,1.789915863,0.573272806,0.212852774,92.53102239
500,40,0.001,0.001,0.001,3e-05,12,0.001599081,0.00046868,1.246064167,0.399173655,0.212852774,93.25227385
800,30,0.002,0.001,0.001,3e-05,32,0.001810346,0.000522518,1.369623324,0.41690861,0.158745588,92.09389665
800,25,0.001,0.002,0.0007,3e-05,2,0.002297019,0.001104867,1.841799165,0.920836924,0.813451123,88.28379795
900,15,0.001,0.001,0.0007,3e-05,12,0.002304403,0.000676341,1.79884919,0.575771499,0.212852774,91.9553942
1000,40,0.001,0.001,0.001,4e-05,4,0.000979315,0.000328751,0.813413129,0.307032199,0.893443325,0.99190958
500,15,0.005,0.001,0.001,3e-05,4,0.001024204,0.000342704,0.850537287,0.315941121,0.893443325,8.043585729
900,20,0.002,0.002,0.001,4e-05,16,0.001700872,0.000494478,1.27972704,0.403349138,0.143697039,91.69023727
700,15,0.002,0.002,0.001,3e-05,8,0.001482174,0.0004108,1.177311692,0.386594958,0.351402273,92.42897797
900,40,0.005,0.005,0.0007,4e-05,8,0.002084786,0.000587013,1.683603917,0.55285361,0.351402273,66.09889712
900,35,0.005,0.002,0.001,3e-05,12,0.001655371,0.000473933,1.258046691,0.402932776,0.212852774,91.9013393
1000,15,0.005,0.001,0.0007,4e-05,16,0.002373431,0.000706856,1.833824927,0.577530032,0.143697039,91.29039576
400,30,0.005,0.001,0.001,3e-05,2,0.001579694,0.000764815,1.275137839,0.637534087,0.813451123,88.79971208
400,15,0.002,0.001,0.001,4e-05,8,0.001446362,0.000408162,1.170053473,0.384403749,0.353627144,91.7840709
900,35,0.005,0.005,0.001,4e-05,2,0.001650825,0.000777876,1.295915364,0.647902204,0.813451123,89.17662261
900,25,0.001,0.002,0.001,4e-05,2,0.001647487,0.000776225,1.293161897,0.646525131,0.813451123,89.09046935
500,20,0.001,0.002,0.0007,4e-05,8,0.002062628,0.000584213,1.67503099,0.550297118,0.351402273,91.52842229
900,35,0.001,0.002,0.001,3e-05,8,0.001481689,0.000411319,1.179696491,0.387123147,0.351402273,71.24964858
400,15,0.005,0.002,0.001,3e-05,4,0.001012012,0.000338733,0.840441897,0.313474809,0.893443325,34.75096576
500,35,0.002,0.001,0.001,3e-05,10,0.001555771,0.000446021,1.222816136,0.395832962,0.5724306,93.12658432
600,20,0.002,0.001,0.0007,3e-05,10,0.002201492,0.000638517,1.751708058,0.566886673,0.5724306,92.7714121
800,20,0.002,0.001,0.0007,4e-05,32,0.002514075,0.000744964,1.956121924,0.59559943,0.158745588,92.1289428
700,15,0.001,0.001,0.001,4e-05,12,0.00163219,0.000471723,1.252848712,0.401277652,0.212852774,92.56935748
1000,35,0.005,0.001,0.0007,3e-05,8,0.002074917,0.000586323,1.682270094,0.552176509,0.353627144,36.59213632
600,20,0.002,0.002,0.0007,3e-05,8,0.00207623,0.000585504,1.678963139,0.551376216,0.353627144,91.79975559
700,25,0.001,0.001,0.001,4e-05,8,0.001482311,0.000410915,1.17745713,0.386627028,0.353627144,92.42772282
700,30,0.001,0.001,0.001,4e-05,12,0.00163219,0.000471723,1.252848712,0.401277652,0.212852774,92.56935748
